event,t,origin_utc,n,status,g0,forcing_mean,u,r,b_net,mse_dual_fit_to_mean,mse_net_fit_to_mean,sigma2,mean_path_peak,S_plug,nu2_plug,S_hat,nu2_hat,NET,ASYM,n_train_events,delta_cv,lam,net_better,w
2021-08-11,30,2021-08-10 06:00:00,157,OK,0.0009040015918602,0.0599787685774947,0.0111120761638569,2.016430819832745e-16,12.688345176462288,7.459426090095957e-05,9.800282483424984e-06,0.0021145921251931,0.0385857503657981,0.0002006537237254,0.0013678748331049,0.0001949279348171,0.0013546327273997,0.0023650746506113387,0.0023597341549356364,15,-3.699795333648595e-05,2.1584588672009573,0.0,0.047619047619047616
2021-08-11,36,2021-08-10 12:00:00,162,OK,0.0040749919698724,0.059156378600823,0.0197946392711283,1.881543247707367e-15,2.192729035783323,7.341148886189769e-05,5.699395217004498e-05,0.002590518425815,0.0373961538810495,0.0005502483733228,0.0039149639677258,0.0004949512947511,0.0035172882058382,0.0029451937020604224,0.0031392483587158373,15,-3.699795333648595e-05,2.110793596311859,1.0,0.047619047619047616
2021-08-11,42,2021-08-10 18:00:00,156,OK,0.0037504416912125,0.1028311965811965,0.0195734994096012,5.382814083311068e-16,-0.6402750696055471,9.574026728584064e-05,9.4261584928648e-05,0.0041253410346429,0.03623752661986,0.0011721723415849,0.0115538835179977,0.0010238110456169,0.0112704039447662,0.004361799322563747,0.004514208981583705,15,-3.699795333648595e-05,1.36261005013801,1.0,0.047619047619047616
2021-08-11,48,2021-08-11 00:00:00,141,OK,0.0061517537809571,0.1406619385342789,0.0084084645054875,4.503885938787929e-18,-6.346129464019887,8.086753586759193e-05,7.322324775812005e-05,0.0034707366908504,0.0302742321716365,0.0002218190159152,0.0065700771682272,0.0003403196461301,0.0100371275335277,0.00318013164601336,0.003415698423656504,15,-3.699795333648595e-05,0.5085911955287613,1.0,0.047619047619047616
2021-08-11,54,2021-08-11 06:00:00,141,OK,0.0215521699999827,0.1501182033096927,0.014685232005387,0.1194877386145819,-2.5745081277002284,2.9753513127832636e-06,2.135816945535404e-06,0.002391872695131,0.0302109738896644,2.232330892367728e-05,0.0069693212139242,-6.201413487088488e-06,0.0066189892980315,0.0026546899778052764,0.003480789993680533,15,-3.699795333648595e-05,0.0,1.0,0.047619047619047616
2021-08-11,60,2021-08-11 12:00:00,150,OK,0.0171935232347079,0.1547222222222222,0.0133985116366809,0.1197750608800819,-5.470136192077752,8.231439653187176e-06,5.160696219282514e-06,0.0026000944867054,0.0306416414825548,9.12579807645256e-05,0.0044666750507567,9.740281918416022e-05,0.0043885648769708,0.0032533317922388756,0.0038261797627191447,15,-3.699795333648595e-05,0.3329202891426514,1.0,0.047619047619047616
2021-08-11,66,2021-08-11 18:00:00,150,OK,0.0242247929937954,0.1075,0.0019121554436972,0.0343217995913004,-3.73640606480679,1.9030112921557805e-05,1.559732805579009e-05,0.0015404201840296,0.0306416414825548,0.0003298142587047,0.0035504318244228,0.00032911930311,0.0042870865975107,0.001634031647545611,0.0022400065334552,15,-3.699795333648595e-05,1.1515488279421626,1.0,0.047619047619047616
2021-08-11,72,2021-08-12 00:00:00,150,OK,0.0259790758318212,0.0533333333333333,2.0778844434307962e-14,0.0360158884989749,-3.4958289466311614,2.1473767666077657e-05,1.6676399256841876e-05,0.0011108195615627,0.0234974613879953,0.0003712083444339,0.0039522178712218,0.0003529019585571,0.0043618856281006,0.0012454010001117675,0.0013832335479909779,15,-3.699795333648595e-05,1.2135873862106712,1.0,0.047619047619047616
2021-08-11,78,2021-08-12 06:00:00,144,OK,0.013354630144546,0.0434027777777777,0.0032185346582834,0.0110977418051331,19.999999999998543,1.352202192729439e-05,9.878530460963664e-06,0.0009293528808588,0.0240833893996156,0.0001248823393184,0.0018238420593088,0.0001998802979895,0.0024425454678204,0.0013884403793383644,0.0011462077427391523,15,-3.699795333648595e-05,1.2274917741932316,0.0,0.047619047619047616
2021-08-11,84,2021-08-12 12:00:00,148,OK,0.017556627867439,0.0301238738738738,6.722644098684162e-11,0.0326500306101303,5.861969897979501,4.122967770144144e-06,2.8235053453278873e-06,0.0009940503988032,0.023436356846742,4.7034347113365846e-05,0.002654328561093,7.60265510636553e-06,0.0020897705094083,0.0012116826595693483,0.0014171814017076435,15,-3.699795333648595e-05,0.05457050239826205,1.0,0.047619047619047616
2021-08-11,90,2021-08-12 18:00:00,148,OK,0.0164954962289928,0.0261824324324324,1.9690538173457292e-19,0.0463747699703492,-4.963369710035383,4.859064547844938e-07,2.941360184190851e-07,0.0002487219215797,0.0161198568545297,2.9145244213248144e-06,0.0001266138328665,2.547439229663382e-06,0.0001999306561483,0.0003240885529954605,0.00037969021255025357,15,-3.699795333648595e-05,0.19112420866866464,1.0,0.047619047619047616
2021-08-11,96,2021-08-13 00:00:00,161,OK,0.0148706838093824,0.035455486542443,0.0042108074892205,0.0462880606516741,-4.047153195361736,6.570170613097465e-07,2.656335411082839e-07,0.0002338797372338,0.014323112862156,1.284075222194171e-05,0.0003978170881855,1.27041543022357e-05,0.0004643324970257,0.00025928289619552865,0.00022963864718047552,15,-3.699795333648595e-05,0.4104005551069328,0.0,0.047619047619047616
2021-08-11,102,2021-08-13 06:00:00,166,OK,0.0190201695439217,0.0323795180722891,1.0270120158335507e-09,0.0133616876635801,4.788973110824313,2.011705000400429e-07,7.083195227532776e-08,0.0001343800580998,0.0187458302075916,3.0370887281393893e-06,0.0002000248295429,1.1463273916171464e-06,0.0001901068875303,0.0005045537786842319,0.000378929660907324,15,-3.699795333648595e-05,0.09044864758788185,0.0,0.047619047619047616
2021-08-11,108,2021-08-13 12:00:00,167,OK,0.0177305671968377,0.0331836327345309,0.0025230794709286,0.023843407680459,3.3118495899545253,2.6988508430822057e-07,1.1035858622128649e-07,0.0001550439308101,0.0174262246018573,3.924574175209428e-06,0.0001668090930729,2.1017508370094425e-06,0.0001611987500332,0.0004772668423236631,0.00036425680471489214,15,-3.699795333648595e-05,0.19557386486339742,0.0,0.047619047619047616
2021-08-11,114,2021-08-13 18:00:00,177,OK,0.021506394394274,0.0341337099811676,8.16030217895813e-20,0.0205823868116041,-1.3203562319046178,2.7896278302019225e-07,1.9948370186340018e-07,0.0002101964802713,0.0209801298681047,3.5410688568904425e-06,0.0001917138104473,3.3848994703589615e-06,0.0002085874773056,0.0006167096839042063,0.0004683502030729217,15,-3.699795333648595e-05,0.24341582108017226,0.0,0.047619047619047616
2021-08-11,120,2021-08-14 00:00:00,180,OK,0.020604477959923,0.0189814814814814,0.0020617332864786,0.0209436740858431,-1.11427449879673,2.80369877081225e-07,1.9039670964390578e-07,0.000137652210997,0.0201913332519546,5.531375904654246e-06,0.0003485762228814,4.246342905712615e-06,0.0003486477743359,0.0004560207622884582,0.0002611499696357297,15,-3.699795333648595e-05,0.1826919552462796,0.0,0.047619047619047616
2021-08-11,126,2021-08-14 06:00:00,178,OK,0.0175799237818287,0.0213014981273408,6.001498208246395e-13,0.0179189838025798,5.298135865954299,6.46879316691215e-07,1.5383946797771833e-07,8.432168213284571e-05,0.016992371636076,8.561102233498524e-07,4.743888820501497e-05,4.341397590736904e-07,4.54727055040084e-05,0.0003151344472946708,0.00010108541121452605,15,-3.699795333648595e-05,0.1432089055165481,0.0,0.047619047619047616
2021-08-11,132,2021-08-14 12:00:00,179,OK,0.0160981841291829,0.0288640595903165,1.2100787185826909e-11,0.0221648600162491,2.8638336238992887,4.618246740591496e-07,3.184636008555353e-07,7.950134752572807e-05,0.0165365792914225,6.823258869136386e-07,8.216431630466499e-05,-9.802174647525717e-08,8.222628694875615e-05,0.00025424335214019344,0.00011917885166501656,15,-3.699795333648595e-05,0.0,0.0,0.047619047619047616
2021-08-11,138,2021-08-14 18:00:00,179,OK,0.014873389087328,0.0258379888268156,2.625835223712833e-19,0.0256327257364372,-2.673560730246428,3.294670041540214e-07,2.0994084978143426e-07,7.414848914402384e-05,0.0146062642522349,3.08963135048899e-06,0.0001973257202045,2.05920899628564e-06,0.0001973520035019,0.0001812804641331202,0.0001221902169949606,15,-3.699795333648595e-05,0.15651290281422062,0.0,0.047619047619047616
2021-08-11,144,2021-08-15 00:00:00,179,OK,0.0132555957220019,0.0230446927374301,4.68515098950035e-19,0.027655039974817,-2.7948148302397833,5.596362629418276e-07,4.240315334016525e-07,7.002750970877092e-05,0.0114347162545492,3.964086020067383e-06,0.0002690970385235,3.1455910778676283e-06,0.0002788433721335,0.0001294838457427766,0.00010356470234190463,15,-3.699795333648595e-05,0.16921279429021008,0.0,0.047619047619047616
2021-12-11,24,2021-12-10 00:00:00,141,OK,6.529100320306156e-05,0.051418439716312,0.0008650177616455,0.7156984406762195,-17.17956902420384,3.028703484408387e-08,3.028781250807335e-08,1.833645448391052e-06,0.0007428440348288,2.5896317208449655e-10,5.098427835692628e-06,-2.8389107708052077e-08,4.866676943385895e-06,0.0001287161769970708,2.174828414671853e-06,14,6.623711475541634e-06,0.0,0.0,0.047619047619047616
2021-12-11,30,2021-12-10 06:00:00,149,OK,3.0197147242634696e-05,0.2321029082774049,0.0045931248682735,1.3368512336143035e-14,14.722853522848949,4.920973624296122e-06,2.414762322139509e-06,0.0005611017571194,0.0300723487895006,3.22662688137346e-07,5.470227278217339e-05,2.620615758702134e-06,0.0001011276496036,0.0007406725706826433,0.0006210942138872843,14,6.623711475541634e-06,0.36279514816810116,0.0,0.047619047619047616
2021-12-11,36,2021-12-10 12:00:00,149,OK,5.339040246044953e-05,0.4653243847874721,0.0061736744531405,0.0501690355206645,-1.0091618284259147,1.3846898199296613e-05,1.3218793375775002e-05,0.0025756238741926,0.046027503451549,0.0002262159894176,0.0055610623913287,0.0001709782085792,0.0054590302646344,0.0026765283319947868,0.002730006217007394,14,6.623711475541634e-06,0.43848354086183283,1.0,0.047619047619047616
2021-12-11,42,2021-12-10 18:00:00,151,OK,5.2057629994903054e-05,0.673289183222958,0.0100746458077306,0.207663103937503,-3.383313636435433,2.6810348373597208e-05,2.373927755539224e-05,0.0036465296134178,0.0455622532913362,0.0003487593789731,0.0057069093187751,0.0002824947455455,0.0056689039995886,0.003644454191653154,0.0037693693480678804,14,6.623711475541634e-06,0.6976527452086003,1.0,0.047619047619047616
