event,fold,type,type_group,population,n_windows,n_counties,model,seed,path_mse,mse_1h,mse_6h,mse_24h,mean_signed_error,oob_fraction
2022-06-17,3,convective,convective_flood,affected,5173,289,ASYM,9201,0.0014503261198514099,0.0003879326509611543,0.0010619419458175506,0.0016229599832921421,-0.006105232064610724,0.0
2022-06-17,3,convective,convective_flood,affected,5173,289,ASYM,9202,0.001549739555207553,0.00038756237370657354,0.0011520566674000001,0.0017392292583445759,-0.005586466556349944,0.0
2022-06-17,3,convective,convective_flood,affected,5173,289,ASYM,9203,0.0015482639062330647,0.0003739727356444099,0.0011102231700826574,0.0017989835597334947,-0.005160822110253314,0.0
2022-06-17,3,convective,convective_flood,affected,5173,289,ASYM,9204,0.0015354264914830902,0.0003668570108028112,0.0011164798004304822,0.00173508111800297,-0.006110304214879107,0.0
2022-06-17,3,convective,convective_flood,affected,5173,289,ASYM,9205,0.0014902208228401946,0.0003667189014772124,0.0010722624383534129,0.0016706528608404635,-0.0070331036798837185,0.0
2022-06-17,3,convective,convective_flood,affected,5173,289,PERSISTENCE,0,0.001773536523849226,0.0003766656033971703,0.001157704876032348,0.0023334453444340784,-0.001538354857431153,0.0
2022-06-17,3,convective,convective_flood,unaffected,970,53,NET,9201,0.00016409925215263665,3.88370463374411e-06,7.117085737302084e-05,0.00030409684408214875,0.0019797051209996088,0.45333979299967386
2022-06-17,3,convective,convective_flood,unaffected,970,53,NET,9202,0.00010595747224425632,2.2974537781465607e-06,4.276086542621345e-05,0.00021724721171238558,-0.0002978173563967537,0.5837665038260867
2022-06-17,3,convective,convective_flood,unaffected,970,53,NET,9203,0.00016941757776589946,2.5764751176055084e-06,5.735224569377884e-05,0.0003418349181006103,0.005788177822107584,0.30496212865254574
2022-06-17,3,convective,convective_flood,unaffected,970,53,NET,9204,0.0002505427441416197,3.414504558550576e-06,7.915012908934918e-05,0.0005371135992983612,0.005606209514106301,0.33211408267887904
2022-06-17,3,convective,convective_flood,unaffected,970,53,NET,9205,9.923602656643695e-05,1.6220284490517894e-06,3.1772778849764935e-05,0.0002257598123270742,0.0040206844543045515,0.26443676317062614
2022-06-17,3,convective,convective_flood,unaffected,970,53,ASYM,9201,1.7247621105264693e-06,3.706550397843204e-07,8.983527783012392e-07,4.4947959493756855e-06,0.00010175440532743828,0.0
2022-06-17,3,convective,convective_flood,unaffected,970,53,ASYM,9202,3.7019656901993947e-06,3.9996439086914525e-07,1.3384462710975272e-06,9.26810219819176e-06,0.00029437279290130754,0.0
2022-06-17,3,convective,convective_flood,unaffected,970,53,ASYM,9203,7.640902334052386e-07,3.946858325063382e-07,9.321286326800577e-07,8.164682267597445e-07,-3.4011751688602466e-05,0.0
2022-06-17,3,convective,convective_flood,unaffected,970,53,ASYM,9204,2.02903876190642e-06,3.8089044602627427e-07,9.99528431260289e-07,4.768947051925764e-06,0.00010859515333550586,0.0
2022-06-17,3,convective,convective_flood,unaffected,970,53,ASYM,9205,2.730951766182233e-06,3.681574902618799e-07,1.0188008359771335e-06,7.1007844644533475e-06,3.984830915239952e-05,0.0
2022-06-17,3,convective,convective_flood,unaffected,970,53,PERSISTENCE,0,1.0802714793068864e-06,4.2281799808267705e-07,1.2080923856185955e-06,1.2833809802103355e-06,-6.330268213845472e-06,0.0
2022-07-23,4,convective,convective_flood,all,3536,178,NET,9201,0.0005361151859741081,8.664019853893431e-05,0.0004653255345661012,0.0008041087012977336,0.0005211218797249866,0.3894980356232835
2022-07-23,4,convective,convective_flood,all,3536,178,NET,9202,0.0005107398282643585,8.669570164124362e-05,0.00045801039999026683,0.0007420780794358792,0.0022166828078394696,0.3018440696625594
2022-07-23,4,convective,convective_flood,all,3536,178,NET,9203,0.0005296683517004344,8.710326930308916e-05,0.00047411032437737595,0.0007324151075557957,-0.0004366459185413391,0.436296506501767
2022-07-23,4,convective,convective_flood,all,3536,178,NET,9204,0.0005896002027251725,8.745900292655474e-05,0.0004800869689334841,0.0008681161651327619,-0.005624389217864151,0.6522612974724281
2022-07-23,4,convective,convective_flood,all,3536,178,NET,9205,0.0004893889033631572,8.645143117020212e-05,0.00045757017005143807,0.000700112588868065,-0.0007613824644583659,0.4289045975899169
2022-07-23,4,convective,convective_flood,all,3536,178,ASYM,9201,0.0004906761748178877,9.138441065014406e-05,0.0004371215569371822,0.0006772968463291527,0.0005676932500100976,0.0
2022-07-23,4,convective,convective_flood,all,3536,178,ASYM,9202,0.0006518435330275597,8.97489007539358e-05,0.0005464681999868316,0.0009569302795317531,0.000253291419234627,0.0
2022-07-23,4,convective,convective_flood,all,3536,178,ASYM,9203,0.000549679989534323,8.563267982490134e-05,0.0004550093242776133,0.0008163238414337399,0.00198288432198989,0.0
2022-07-23,4,convective,convective_flood,all,3536,178,ASYM,9204,0.00047531170406040873,9.044481155000278e-05,0.0004308716040134408,0.000643831742644127,-0.00032235131125998514,0.0
2022-07-23,4,convective,convective_flood,all,3536,178,ASYM,9205,0.0005516856754298178,8.784660262518665e-05,0.0004438791069284319,0.0008365286586543275,0.0023846965260102093,0.0
2022-07-23,4,convective,convective_flood,all,3536,178,PERSISTENCE,0,0.0006722080580959101,8.9967013866719e-05,0.0005532090141438288,0.0010034277414814935,6.0875650204122696e-05,0.0
2022-07-23,4,convective,convective_flood,affected,2719,136,NET,9201,0.000663280139961289,0.00011286161526534368,0.0005960430125128229,0.000968436398025609,-0.00019927794147079746,0.3847153099207597
2022-07-23,4,convective,convective_flood,affected,2719,136,NET,9202,0.000625521877194949,0.00011262667950107474,0.0005830874527384268,0.0008851588992921683,0.0015819056406406495,0.2992857011428594
2022-07-23,4,convective,convective_flood,affected,2719,136,NET,9203,0.0006582263236777826,0.00011346479100009646,0.0006081327011366259,0.0008923789849600391,-0.0011928167784404412,0.4294997001068584
2022-07-23,4,convective,convective_flood,affected,2719,136,NET,9204,0.0007247957761573487,0.00011332184989141944,0.0006058034996181426,0.0010565947811200834,-0.006288556159505504,0.6438887926479838
2022-07-23,4,convective,convective_flood,affected,2719,136,NET,9205,0.0006115189866648053,0.00011266129745368501,0.0005893293914512562,0.0008530289002219955,-0.0016218475444075714,0.4245200794535786
2022-07-23,4,convective,convective_flood,affected,2719,136,ASYM,9201,0.0006277491629353948,0.0001190423439091523,0.0005637448275019422,0.0008656645989349015,4.511185990788086e-05,0.0
2022-07-23,4,convective,convective_flood,affected,2719,136,ASYM,9202,0.0008527003865904583,0.00011731550532221528,0.0007148749361136357,0.001251953028271216,0.0002448443783210595,0.0
2022-07-23,4,convective,convective_flood,affected,2719,136,ASYM,9203,0.00070529777233518,0.00011184621846314791,0.0005918204483386487,0.0010357892351971843,0.0018138282993391832,0.0
2022-07-23,4,convective,convective_flood,affected,2719,136,ASYM,9204,0.0006080318151792988,0.00011807225983301612,0.0005555775108954787,0.0008242262609620962,-0.0009416114305941689,0.0
2022-07-23,4,convective,convective_flood,affected,2719,136,ASYM,9205,0.0006859671908667392,0.00011443324134519353,0.0005677741047921945,0.001024818661219545,0.0019362295214045205,0.0
2022-07-23,4,convective,convective_flood,affected,2719,136,PERSISTENCE,0,0.0008793776593613521,0.0001176003906256469,0.0007236991800683582,0.0013128971992398331,8.732803958986772e-05,0.0
2022-07-23,4,convective,convective_flood,unaffected,817,42,NET,9201,0.0001243429540156176,1.7327539010373107e-06,4.204989169100216e-05,0.0002719999690360419,0.0028538451102637164,0.40498495694574127
2022-07-23,4,convective,convective_flood,unaffected,817,42,NET,9202,0.0001390646222033987,2.728725714171405e-06,5.299899109146377e-05,0.00027876875799646663,0.004272151730197553,0.31012831058349266
2022-07-23,4,convective,convective_flood,unaffected,817,42,NET,9203,0.00011338539482140235,1.7421514270654923e-06,4.01331043950431e-05,0.00021443683786586537,0.0020119073420843243,0.458305212923376
2022-07-23,4,convective,convective_flood,unaffected,817,42,NET,9204,0.00015182406018288832,3.71264132604055e-06,7.300486957363739e-05,0.00025780445622143497,-0.0034737534068350023,0.679372265475391
2022-07-23,4,convective,convective_flood,unaffected,817,42,NET,9205,9.392006219591513e-05,1.5813879665432249e-06,3.092126266154999e-05,0.00020495500924581396,0.0020248854134723945,0.4431020848885363
2022-07-23,4,convective,convective_flood,unaffected,817,42,ASYM,9201,4.682078472310262e-05,1.8253886685936158e-06,2.7103347489387553e-05,6.734412360577553e-05,0.0022598615608172756,0.0
2022-07-23,4,convective,convective_flood,unaffected,817,42,ASYM,9202,1.4499119667458378e-06,4.856097709356044e-07,1.1511496714658787e-06,1.6185217087315006e-06,0.0002806437421928457,0.0
2022-07-23,4,convective,convective_flood,unaffected,817,42,ASYM,9203,4.577478808392924e-05,7.507451867696048e-07,1.200187493711759e-05,0.0001056739949616349,0.002530303823906465,0.0
2022-07-23,4,convective,convective_flood,unaffected,817,42,ASYM,9204,4.555134424685958e-05,9.845028240548195e-07,2.7062000776365388e-05,5.9697111900226296e-05,0.0016828719322983239,0.0
2022-07-23,4,convective,convective_flood,unaffected,817,42,ASYM,9205,0.00011686933972930942,1.756534388973877e-06,4.2695304321962795e-05,0.00022682769796695607,0.0038368753980667246,0.0
2022-07-23,4,convective,convective_flood,unaffected,817,42,PERSISTENCE,0,1.3731587601926614e-06,4.875081711429788e-07,1.1456197215438699e-06,1.3361639782995278e-06,-2.4779705902099474e-05,0.0
2024-01-09,4,winter,winter,all,2520,120,NET,9201,0.001348921329543207,0.00011451334843106152,0.0006508659925922628,0.002566932973912892,0.01361176939568054,0.30415013227513227
2024-01-09,4,winter,winter,all,2520,120,NET,9202,0.0009527771161815658,0.00011260532577033708,0.0005919670619953535,0.0015923234869746352,0.00724460818461897,0.2934358465608466
2024-01-09,4,winter,winter,all,2520,120,NET,9203,0.0010733495203001057,0.00011241882002010661,0.0005995234905650855,0.0019346574626777921,0.01157000267207714,0.2466269841269841
2024-01-09,4,winter,winter,all,2520,120,NET,9204,0.0010785963646170102,0.0001153081058459956,0.0006454553269606586,0.0017885901574299715,0.011975111679915405,0.22721560846560845
2024-01-09,4,winter,winter,all,2520,120,NET,9205,0.000837173228520407,0.00011097818961367918,0.0005373628015914456,0.0014324965029472866,0.006150635636659946,0.2658564814814815
2024-01-09,4,winter,winter,all,2520,120,ASYM,9201,0.0006213854213290826,0.00011233433817450675,0.0005005548102002585,0.0009214914707822969,-0.0013766082404372147,0.0
2024-01-09,4,winter,winter,all,2520,120,ASYM,9202,0.0007741851876137574,0.00011363415783676509,0.0005824083372537863,0.0012125915780427812,-0.00018901583421083456,0.0
2024-01-09,4,winter,winter,all,2520,120,ASYM,9203,0.0006285050243653267,0.00011410257275092065,0.0005000223942018035,0.0009716952622827975,0.000996037384067569,0.0
2024-01-09,4,winter,winter,all,2520,120,ASYM,9204,0.000621434639137191,0.00011325704128066299,0.0004966376943232332,0.0008918331472432072,-0.000918798355274883,0.0
2024-01-09,4,winter,winter,all,2520,120,ASYM,9205,0.0006292264260333586,0.00011225331145127875,0.0005066293876677304,0.0009665975507590042,-0.0009386495124277217,0.0
2024-01-09,4,winter,winter,all,2520,120,PERSISTENCE,0,0.0007931638010856013,0.00011402630587107887,0.0005884716257966347,0.0012563714174198685,-0.00039525925702537854,0.0
2024-01-09,4,winter,winter,affected,2163,103,NET,9201,0.0013957198762789677,0.00013145736292730344,0.0007069978159154927,0.002625677169577941,0.013450822080267573,0.2975419941439359
2024-01-09,4,winter,winter,affected,2163,103,NET,9202,0.0009989419254310082,0.0001294788670186103,0.0006492707677811908,0.0016513889932626466,0.006834458697465703,0.28700493142240713
2024-01-09,4,winter,winter,affected,2163,103,NET,9203,0.001132394122040752,0.00012958492162883797,0.0006640789611859808,0.002009729075627908,0.01138904477393079,0.23848050547079674
2024-01-09,4,winter,winter,affected,2163,103,NET,9204,0.0011229883652227222,0.00013221177513875762,0.0007004067789370509,0.0018440673721459879,0.011655306570830503,0.22488056711357687
2024-01-09,4,winter,winter,affected,2163,103,NET,9205,0.0009121044759715989,0.00012813654937418757,0.0006033948726122246,0.0015350269873837718,0.005944956189098498,0.2570503929727231
2024-01-09,4,winter,winter,affected,2163,103,ASYM,9201,0.0007228664133914626,0.00013074855450408181,0.0005829224018961554,0.0010712880401657979,-0.0017135836404323032,0.0
2024-01-09,4,winter,winter,affected,2163,103,ASYM,9202,0.0009016500708085538,0.00013225991539834067,0.0006783228803721486,0.0014122799888522052,-0.0002693303595791324,0.0
2024-01-09,4,winter,winter,affected,2163,103,ASYM,9203,0.0007272331982622232,0.0001327918089449958,0.0005815399999112137,0.001121467665939823,0.0008044897919878165,0.0
2024-01-09,4,winter,winter,affected,2163,103,ASYM,9204,0.0007229236766404722,0.00013182165618826246,0.0005780514732127464,0.001036596172352097,-0.0011870293541216585,0.0
2024-01-09,4,winter,winter,affected,2163,103,ASYM,9205,0.0007324119160723714,0.0001306533168811478,0.0005899896920921783,0.0011249466094829773,-0.0011923786315215087,0.0
2024-01-09,4,winter,winter,affected,2163,103,PERSISTENCE,0,0.0009237712862813968,0.0001327166394955512,0.0006853877799845713,0.0014633149558829159,-0.0004596410151639083,0.0
2024-01-09,4,winter,winter,unaffected,357,17,NET,9201,0.0010653771934383029,1.185255471853695e-05,0.00031077318069269244,0.0022110122590011257,0.014586920777300281,0.344187675070028
2024-01-09,4,winter,winter,unaffected,357,17,NET,9202,0.0006730726836702383,1.0371517030799494e-05,0.00024477402105763313,0.0012344560077002123,0.009729631547959354,0.33239962651727356
2024-01-09,4,winter,winter,unaffected,357,17,NET,9203,0.00071560869798913,8.412439684852155e-06,0.00020839328621495484,0.001479811807744735,0.012666394643199142,0.29598506069094305
2024-01-09,4,winter,winter,unaffected,357,17,NET,9204,0.0008096330668294614,1.2891756601614182e-05,0.0003125141767507515,0.0014524635035623424,0.013912754399665089,0.24136321195144722
2024-01-09,4,winter,winter,unaffected,357,17,NET,9205,0.00038317802337494946,7.018715770598987e-06,0.00013728613599495987,0.0008112823913615218,0.0073968111130616665,0.3192110177404295
2024-01-09,4,winter,winter,unaffected,357,17,ASYM,9201,6.529998833485298e-06,7.658510011993322e-07,1.5041075721776265e-06,1.3900491576379035e-05,0.0006650662418859691,0.0
2024-01-09,4,winter,winter,unaffected,357,17,ASYM,9202,1.8979541394026691e-06,7.839796695717274e-07,1.2790465954730076e-06,2.714736079798651e-06,0.0002975957018441473,0.0
2024-01-09,4,winter,winter,unaffected,357,17,ASYM,9203,3.032844134295358e-05,8.67788751523999e-07,6.121606668317929e-06,6.42506989490533e-05,0.0021565904419625407,0.0
2024-01-09,4,winter,winter,unaffected,357,17,ASYM,9204,6.530470734958559e-06,7.773156640308525e-07,3.365975169124604e-06,1.4739524524638549e-05,0.0007063659318555803,0.0
2024-01-09,4,winter,winter,unaffected,357,17,ASYM,9205,4.043751091104726e-06,7.709256114840244e-07,1.5640138019564007e-06,7.188547901992738e-06,0.0005986504444346343,0.0
2024-01-09,4,winter,winter,unaffected,357,17,PERSISTENCE,0,1.836096664015976e-06,7.848727345698808e-07,1.2737504226673005e-06,2.537037320227067e-06,-5.181545950756645e-06,0.0
2024-01-12,4,winter,winter,all,5967,288,NET,9201,0.0007631593247876496,5.378904189677813e-05,0.0003763126168625987,0.001416384355445729,0.00810602102789239,0.2795535025352734
2024-01-12,4,winter,winter,all,5967,288,NET,9202,0.0006311801602449112,5.284647558819019e-05,0.00034736552941077377,0.0010920945310297062,0.00564757471380072,0.26986710482804227
2024-01-12,4,winter,winter,all,5967,288,NET,9203,0.0006891105485593219,5.313736433030736e-05,0.00035143582060248666,0.0012578625774321932,0.005757130022793128,0.3032062940917108
2024-01-12,4,winter,winter,all,5967,288,NET,9204,0.0015114506936394119,6.270336640739145e-05,0.0006275734011950856,0.0029159615839068117,0.020292347438244405,0.0964695629409171
2024-01-12,4,winter,winter,all,5967,288,NET,9205,0.0006872409586189533,5.2802106834439624e-05,0.0003489576661778658,0.0012589151722017327,0.004414634027634602,0.32092737268518523
2024-01-12,4,winter,winter,all,5967,288,ASYM,9201,0.00047576571570797304,5.1158910004059846e-05,0.0003097751771555059,0.000740180273094176,0.00047838204307842317,0.0
2024-01-12,4,winter,winter,all,5967,288,ASYM,9202,0.000545729881086384,5.2922927748899716e-05,0.00032319542875692165,0.0009238987678178395,0.0005479336544639605,0.0
2024-01-12,4,winter,winter,all,5967,288,ASYM,9203,0.00041246967012558474,5.026032601439802e-05,0.0002824814990560133,0.000597486198412401,-0.00022499738473956372,0.0
2024-01-12,4,winter,winter,all,5967,288,ASYM,9204,0.0007878975613903733,9.122418277698631e-05,0.0005490940301818758,0.001196885537898534,0.0024652272659310423,0.0
2024-01-12,4,winter,winter,all,5967,288,ASYM,9205,0.0004719675144592682,5.1384074424604766e-05,0.0003014835876348517,0.0007813144049821663,0.00041670252787607675,0.0
2024-01-12,4,winter,winter,all,5967,288,PERSISTENCE,0,0.0005664915102403172,5.31264078027538e-05,0.0003277058703009481,0.000978625479493876,0.00036456615319191963,0.0
2024-01-12,4,winter,winter,affected,3951,192,NET,9201,0.0008577873740611017,7.797031200871653e-05,0.0004849640090203139,0.001472911151124616,0.0062851869437762714,0.29082702959656087
2024-01-12,4,winter,winter,affected,3951,192,NET,9202,0.0007503128095872341,7.691880600656555e-05,0.00045898182746950954,0.0012134613348237964,0.004385019716884652,0.26725518766534395
2024-01-12,4,winter,winter,affected,3951,192,NET,9203,0.00079839404823884,7.741459468276308e-05,0.0004622589958771874,0.001349215470016735,0.004040127107292443,0.30791170634920634
2024-01-12,4,winter,winter,affected,3951,192,NET,9204,0.0013321107847693893,8.286797751072847e-05,0.0006395491290720217,0.0024129206573584613,0.016595081820331536,0.1078946552579365
2024-01-12,4,winter,winter,affected,3951,192,NET,9205,0.0007775448196598225,7.69002100238365e-05,0.0004570945674175766,0.001304414133175771,0.002365080549552177,0.33031839037698413
2024-01-12,4,winter,winter,affected,3951,192,ASYM,9201,0.0006618172053676612,7.613285632428266e-05,0.0004503832203698725,0.0009930671157870293,-0.0007385823728629427,0.0
2024-01-12,4,winter,winter,affected,3951,192,ASYM,9202,0.0008181566354990788,7.924501471873294e-05,0.000484405372375289,0.0013852309826674575,0.0006642743525348526,0.0
2024-01-12,4,winter,winter,affected,3951,192,ASYM,9203,0.0006082748366649412,7.515047105823685e-05,0.00042039761575251005,0.0008744486566725271,-0.0007755807175262464,0.0
2024-01-12,4,winter,winter,affected,3951,192,ASYM,9204,0.0010752616890818735,0.00013330037748812064,0.0007699950436620565,0.00160518214963402,0.0018279401067881932,0.0
2024-01-12,4,winter,winter,affected,3951,192,ASYM,9205,0.0007015194946665054,7.691881164321044e-05,0.00045062277932350544,0.0011588252427779447,0.0003694436127781522,0.0
2024-01-12,4,winter,winter,affected,3951,192,PERSISTENCE,0,0.0008493520380868702,7.955039105450858e-05,0.0004911774651563428,0.001467471162020365,0.0005431673773278749,0.0
2024-01-12,4,winter,winter,unaffected,2016,96,NET,9201,0.0005739032262407455,5.42650167290133e-06,0.00015900983254716833,0.0013033307640879534,0.011747689196124624,0.25700644841269843
2024-01-12,4,winter,winter,unaffected,2016,96,NET,9202,0.00039291486156026526,4.701814751439473e-06,0.0001241329332933022,0.0008493609234415254,0.008172684707632855,0.27509093915343913
2024-01-12,4,winter,winter,unaffected,2016,96,NET,9203,0.0004705435492002856,4.582903625395918e-06,0.00012978947005308535,0.0010751567922631094,0.009191135853794496,0.2937954695767196
2024-01-12,4,winter,winter,unaffected,2016,96,NET,9204,0.0018701305113794579,2.2374144200717447e-05,0.0006036219454412136,0.0039220434370035116,0.02768687867407014,0.07361937830687831
2024-01-12,4,winter,winter,unaffected,2016,96,NET,9205,0.0005066332365372149,4.605900455645882e-06,0.00013268386369844426,0.0011679172502536562,0.008513740983799452,0.3021453373015873
2024-01-12,4,winter,winter,unaffected,2016,96,ASYM,9201,0.00010366273638859654,1.2110173636141899e-06,2.855909072677265e-05,0.00023440658770846915,0.002912310874961155,0.0
2024-01-12,4,winter,winter,unaffected,2016,96,ASYM,9202,8.763722609946054e-07,2.787538092332806e-07,7.755415201869951e-07,1.2343381186038421e-06,0.00031525225832217606,0.0
2024-01-12,4,winter,winter,unaffected,2016,96,ASYM,9203,2.0859337046871568e-05,4.800359267203772e-07,6.649265663019902e-06,4.356128189214898e-05,0.0008761692808338021,0.0
2024-01-12,4,winter,winter,unaffected,2016,96,ASYM,9204,0.00021316930600737282,7.071793354717668e-06,0.00010729200322151494,0.0003802923144275619,0.0037398015842167397,0.0
2024-01-12,4,winter,winter,unaffected,2016,96,ASYM,9205,1.2863554044793675e-05,3.145999873934014e-07,3.205204257544135e-06,2.6292729390609497e-05,0.000511220358071926,0.0
2024-01-12,4,winter,winter,unaffected,2016,96,PERSISTENCE,0,7.704545472117952e-07,2.7844129924422564e-07,7.626805901585472e-07,9.341144408972484e-07,7.363704920008782e-06,0.0
2024-05-08,0,convective,convective_flood,all,3481,166,NET,9201,0.00032337559764252183,0.00011376788554724206,0.00023794783474752787,0.0005028963256784177,0.0015972339981566285,0.39046289323962513
2024-05-08,0,convective,convective_flood,all,3481,166,NET,9202,0.00043911023062097673,0.00011318529497685912,0.00026669615652373996,0.0006892260071172635,0.00843135523807634,0.15564340696117804
2024-05-08,0,convective,convective_flood,all,3481,166,NET,9203,0.00035634929145049964,0.00011231956163465918,0.0002381455093507359,0.0005306547914242637,0.004330854230671145,0.35196664634729397
2024-05-08,0,convective,convective_flood,all,3481,166,NET,9204,0.0005116118045144357,0.00011376228131566412,0.0003000592609496687,0.0008091265058743339,0.0060570291096409485,0.3604320556033659
2024-05-08,0,convective,convective_flood,all,3481,166,NET,9205,0.00030774467468441813,0.000112084935549649,0.00023730178517562264,0.00042933179136866035,0.002402630588718784,0.3406647423025435
2024-05-08,0,convective,convective_flood,all,3481,166,ASYM,9201,0.00035507607356889437,0.00011180847364468213,0.00021875627547539216,0.0005266197507321423,0.002321318541891939,0.0
2024-05-08,0,convective,convective_flood,all,3481,166,ASYM,9202,0.0002751902071034604,0.00011152948238017645,0.00019450656049401226,0.0003693448883645097,0.0021513488990065146,0.0
2024-05-08,0,convective,convective_flood,all,3481,166,ASYM,9203,0.0002970580951210128,0.00011065398060211096,0.00020174286915275357,0.0003941185441667736,0.001993726154863243,0.0
2024-05-08,0,convective,convective_flood,all,3481,166,ASYM,9204,0.00024304650967867325,0.00011021346991616495,0.00019101864559110487,0.00031015479516339155,0.0015789661992274815,0.0
2024-05-08,0,convective,convective_flood,all,3481,166,ASYM,9205,0.0003438069108470332,0.00011169558543023219,0.00020595539749491834,0.0005317388995175887,0.0026518105977368163,0.0
2024-05-08,0,convective,convective_flood,all,3481,166,PERSISTENCE,0,0.00027410967631239777,0.00011066349405068389,0.0002190253069841093,0.0003740575383325044,-2.3067617225834517e-05,0.0
2024-05-08,0,convective,convective_flood,affected,2478,118,NET,9201,0.0003923709704555176,0.00015793171427058974,0.00030489817771892406,0.0005740070618393345,0.0011725475240402146,0.3834745762711864
2024-05-08,0,convective,convective_flood,affected,2478,118,NET,9202,0.0005079447596064591,0.00015729236732016396,0.00033379913022043634,0.0007600122194638212,0.008414249822393543,0.13515603981705673
2024-05-08,0,convective,convective_flood,affected,2478,118,NET,9203,0.0004067702576600933,0.000155899414693069,0.0002963663512838674,0.0005708776637853315,0.0039200228418917096,0.3370829970406241
2024-05-08,0,convective,convective_flood,affected,2478,118,NET,9204,0.0005822722961356519,0.00015765249267488812,0.0003658862341059516,0.0008818139660474161,0.005957909962189209,0.34584342211460867
2024-05-08,0,convective,convective_flood,affected,2478,118,NET,9205,0.0003814006799102197,0.0001561147456481974,0.00030682315663320257,0.0005060104335288734,0.00210961215560211,0.3260021522733388
2024-05-08,0,convective,convective_flood,affected,2478,118,ASYM,9201,0.0004339700082283014,0.00015628260388651926,0.00028845306238255505,0.0006284213276290957,0.0021291752249455466,0.0
2024-05-08,0,convective,convective_flood,affected,2478,118,ASYM,9202,0.00035120196052799193,0.00015580847645938243,0.00026139578264634686,0.0004615639509806101,0.0019256650458705316,0.0
2024-05-08,0,convective,convective_flood,affected,2478,118,ASYM,9203,0.00038013552783683916,0.00015503248488328312,0.0002717380141814544,0.0004999170977073138,0.001784192821994852,0.0
2024-05-08,0,convective,convective_flood,affected,2478,118,ASYM,9204,0.0003236897564204056,0.00015470159459425925,0.0002625419081852377,0.0004054461963828432,0.0013748721304963458,0.0
2024-05-08,0,convective,convective_flood,affected,2478,118,ASYM,9205,0.00041721192162115457,0.0001560035731656149,0.0002703523339159791,0.0006314836887254322,0.0023928187636811375,0.0
2024-05-08,0,convective,convective_flood,affected,2478,118,PERSISTENCE,0,0.000385243703462434,0.00015556210916625547,0.00030775934001599486,0.0005258561820604281,-2.7685926690592297e-05,0.0
2024-05-08,0,convective,convective_flood,unaffected,1003,48,NET,9201,0.00015376197281057386,5.198473269012361e-06,7.33615749428456e-05,0.000328082432616164,0.002641254913692813,0.407642505787037
2024-05-08,0,convective,convective_flood,unaffected,1003,48,NET,9202,0.0002698920135316663,4.75540879956837e-06,0.00010173467951936123,0.000515209901765309,0.008473406051629877,0.20600818452380953
2024-05-08,0,convective,convective_flood,unaffected,1003,48,NET,9203,0.00023239774951858196,5.185756199401848e-06,9.501927293178796e-05,0.0004317735635366385,0.005340814728087259,0.3885556175595238
2024-05-08,0,convective,convective_flood,unaffected,1003,48,NET,9204,0.00033790476261227935,5.8655117242385064e-06,0.0001382346186071397,0.0006304364996155072,0.006300697013793141,0.39629577959656076
2024-05-08,0,convective,convective_flood,unaffected,1003,48,NET,9205,0.00012667366183765575,3.8449857240508625e-06,6.639508034240527e-05,0.00024083012939147015,0.003122967570130608,0.3767102761243386
2024-05-08,0,convective,convective_flood,unaffected,1003,48,ASYM,9201,0.00016112848419785222,2.4762368001659e-06,4.741834099528365e-05,0.00027635754086046516,0.0027936708627184863,0.0
2024-05-08,0,convective,convective_flood,unaffected,1003,48,ASYM,9202,8.832797993482039e-05,2.6769552687950534e-06,3.0070556036189546e-05,0.00014263969276659603,0.002706155037965806,0.0
2024-05-08,0,convective,convective_flood,unaffected,1003,48,ASYM,9203,9.28260730279395e-05,1.5568242442293618e-06,2.9671470957197077e-05,0.00013403043337961238,0.0025088289314980357,0.0
2024-05-08,0,convective,convective_flood,unaffected,1003,48,ASYM,9204,4.4798528105248036e-05,8.468300825165057e-07,1.5190625047194951e-05,7.589676716557299e-05,0.002080697451524858,0.0
2024-05-08,0,convective,convective_flood,unaffected,1003,48,ASYM,9205,0.00016335292602731819,2.7717822474163713e-06,4.764626212647749e-05,0.0002865329593816405,0.0032884988564570276,0.0
2024-05-08,0,convective,convective_flood,unaffected,1003,48,PERSISTENCE,0,9.051929018921384e-07,2.8773189157025426e-07,8.874757807241775e-07,8.858725013586683e-07,-1.1714273124971599e-05,0.0
2024-05-26,1,convective,convective_flood,all,4864,256,NET,9201,0.0034052368280761284,0.0005799554082049456,0.002455013599345677,0.00511914891986053,-0.006674317547608605,0.3335646244517544
2024-05-26,1,convective,convective_flood,all,4864,256,NET,9202,0.003392708294693661,0.0006163919146619066,0.002566788201077731,0.004999724065356844,-0.005603750429910473,0.18230879934210525
2024-05-26,1,convective,convective_flood,all,4864,256,NET,9203,0.0035059066929574254,0.0005940791974352108,0.002491666792749257,0.005105828334936659,-0.004308728643545649,0.26648163377192985
2024-05-26,1,convective,convective_flood,all,4864,256,NET,9204,0.0034787442368652863,0.0005700389027000099,0.0026683930399588377,0.005082021585867017,-0.008863295856606819,0.3036766721491228
2024-05-26,1,convective,convective_flood,all,4864,256,NET,9205,0.0033565660424576425,0.0005286868236475725,0.0025336318254457505,0.004957792157014383,-0.01057521169000862,0.42387095668859653
2024-05-26,1,convective,convective_flood,all,4864,256,ASYM,9201,0.0033785799151228734,0.00032510866749677514,0.0022072061051307394,0.00528872833089045,-0.005646125878051063,0.0
