variant,model,seed,event,lead_h,mse
output_clip_01,NET,8204,2024-01-12,1,0.000166922792964025
output_clip_01,NET,8204,2024-01-12,2,0.00021996479743071696
output_clip_01,NET,8204,2024-01-12,3,0.00030673879394445535
output_clip_01,NET,8204,2024-01-12,4,0.000389634407520322
output_clip_01,NET,8204,2024-01-12,5,0.0004225194411133788
output_clip_01,NET,8204,2024-01-12,6,0.00042316303326769654
output_clip_01,NET,8204,2024-01-12,7,0.0004245496423748442
output_clip_01,NET,8204,2024-01-12,8,0.00047561201476819186
output_clip_01,NET,8204,2024-01-12,9,0.0004896138557286452
output_clip_01,NET,8204,2024-01-12,10,0.0005588354955888876
output_clip_01,NET,8204,2024-01-12,11,0.0005394081053837155
output_clip_01,NET,8204,2024-01-12,12,0.0005383568627831279
output_clip_01,NET,8204,2024-01-12,13,0.0005179032187671846
output_clip_01,NET,8204,2024-01-12,14,0.000569335970270321
output_clip_01,NET,8204,2024-01-12,15,0.0005731944549969003
output_clip_01,NET,8204,2024-01-12,16,0.0006135122477381672
output_clip_01,NET,8204,2024-01-12,17,0.0005668189599903027
output_clip_01,NET,8204,2024-01-12,18,0.0005898520846006042
output_clip_01,NET,8204,2024-01-12,19,0.0005883952438734078
output_clip_01,NET,8204,2024-01-12,20,0.0006451972316721712
output_clip_01,NET,8204,2024-01-12,21,0.0006848673312261609
output_clip_01,NET,8204,2024-01-12,22,0.0007784936161274684
output_clip_01,NET,8204,2024-01-12,23,0.0008059184312640259
output_clip_01,NET,8204,2024-01-12,24,0.0008285406608523511
output_clip_01,NET,8204,2024-05-08,1,0.00020907326319111053
output_clip_01,NET,8204,2024-05-08,2,0.00019635788094730044
output_clip_01,NET,8204,2024-05-08,3,0.00025721347054457076
output_clip_01,NET,8204,2024-05-08,4,0.0002687716003290995
output_clip_01,NET,8204,2024-05-08,5,0.00025471855665543303
output_clip_01,NET,8204,2024-05-08,6,0.00029372781996997416
output_clip_01,NET,8204,2024-05-08,7,0.00033791493737185535
output_clip_01,NET,8204,2024-05-08,8,0.0002792589789200622
output_clip_01,NET,8204,2024-05-08,9,0.0003065657333302128
output_clip_01,NET,8204,2024-05-08,10,0.00029352475825182464
output_clip_01,NET,8204,2024-05-08,11,0.00027465793889551346
output_clip_01,NET,8204,2024-05-08,12,0.00030495215212189114
output_clip_01,NET,8204,2024-05-08,13,0.000367126931626681
output_clip_01,NET,8204,2024-05-08,14,0.00030617961908271994
output_clip_01,NET,8204,2024-05-08,15,0.00032744115966135926
output_clip_01,NET,8204,2024-05-08,16,0.0003227976748018629
output_clip_01,NET,8204,2024-05-08,17,0.00033410999908205246
output_clip_01,NET,8204,2024-05-08,18,0.00039495494365491667
output_clip_01,NET,8204,2024-05-08,19,0.000462992017713916
output_clip_01,NET,8204,2024-05-08,20,0.0004200810470552744
output_clip_01,NET,8204,2024-05-08,21,0.0004348705308700888
output_clip_01,NET,8204,2024-05-08,22,0.00042841996685876447
output_clip_01,NET,8204,2024-05-08,23,0.00040551325802668116
output_clip_01,NET,8204,2024-05-08,24,0.00047034590958594204
output_clip_01,NET,8204,2024-05-26,1,0.000504833765824883
output_clip_01,NET,8204,2024-05-26,2,0.0010722230828011715
output_clip_01,NET,8204,2024-05-26,3,0.0015446698846517443
output_clip_01,NET,8204,2024-05-26,4,0.0020248128509175838
output_clip_01,NET,8204,2024-05-26,5,0.0024165422104196737
output_clip_01,NET,8204,2024-05-26,6,0.0025542474744089027
output_clip_01,NET,8204,2024-05-26,7,0.0026091557456802074
output_clip_01,NET,8204,2024-05-26,8,0.0028184324397991845
output_clip_01,NET,8204,2024-05-26,9,0.0029807651024966403
output_clip_01,NET,8204,2024-05-26,10,0.0032983256647140997
output_clip_01,NET,8204,2024-05-26,11,0.003559793518416246
output_clip_01,NET,8204,2024-05-26,12,0.0035561453436987137
output_clip_01,NET,8204,2024-05-26,13,0.003554521941907696
output_clip_01,NET,8204,2024-05-26,14,0.0036854379817281395
output_clip_01,NET,8204,2024-05-26,15,0.0038367279482002235
output_clip_01,NET,8204,2024-05-26,16,0.004148244233195674
output_clip_01,NET,8204,2024-05-26,17,0.004396765166607414
output_clip_01,NET,8204,2024-05-26,18,0.004456480672310881
output_clip_01,NET,8204,2024-05-26,19,0.004433089577619608
output_clip_01,NET,8204,2024-05-26,20,0.004465981468636802
output_clip_01,NET,8204,2024-05-26,21,0.004612733371338324
output_clip_01,NET,8204,2024-05-26,22,0.004910308186112088
output_clip_01,NET,8204,2024-05-26,23,0.005155280922675312
output_clip_01,NET,8204,2024-05-26,24,0.005201430687246704
output_clip_01,NET,8204,2024-06-26,1,0.00011106119280844289
output_clip_01,NET,8204,2024-06-26,2,0.00013723374129682886
output_clip_01,NET,8204,2024-06-26,3,0.0001537269322190158
output_clip_01,NET,8204,2024-06-26,4,0.00016942829144727455
output_clip_01,NET,8204,2024-06-26,5,0.00023383539798635963
output_clip_01,NET,8204,2024-06-26,6,0.000327426458217475
output_clip_01,NET,8204,2024-06-26,7,0.00023712858406763
output_clip_01,NET,8204,2024-06-26,8,0.00026197830518881265
output_clip_01,NET,8204,2024-06-26,9,0.00028471926335143816
output_clip_01,NET,8204,2024-06-26,10,0.00028309740134148885
output_clip_01,NET,8204,2024-06-26,11,0.00030621604112279034
output_clip_01,NET,8204,2024-06-26,12,0.00041625059549245554
output_clip_01,NET,8204,2024-06-26,13,0.0003236620042987533
output_clip_01,NET,8204,2024-06-26,14,0.0003466963097460959
output_clip_01,NET,8204,2024-06-26,15,0.00036374655234706015
output_clip_01,NET,8204,2024-06-26,16,0.00037070935530793037
output_clip_01,NET,8204,2024-06-26,17,0.00041434375670467376
output_clip_01,NET,8204,2024-06-26,18,0.0005621756471501289
output_clip_01,NET,8204,2024-06-26,19,0.00048640165857926395
output_clip_01,NET,8204,2024-06-26,20,0.0005209024533902933
output_clip_01,NET,8204,2024-06-26,21,0.0005367574121876808
output_clip_01,NET,8204,2024-06-26,22,0.0005437372551685653
output_clip_01,NET,8204,2024-06-26,23,0.0005782692101481719
output_clip_01,NET,8204,2024-06-26,24,0.0006815622013430921
output_clip_01,NET,8204,2024-09-27,1,0.0007827171308434638
output_clip_01,NET,8204,2024-09-27,2,0.001813234128610416
output_clip_01,NET,8204,2024-09-27,3,0.0029210921218471115
output_clip_01,NET,8204,2024-09-27,4,0.003958002488014477
output_clip_01,NET,8204,2024-09-27,5,0.00522816677388234
output_clip_01,NET,8204,2024-09-27,6,0.005769307312126732
output_clip_01,NET,8204,2024-09-27,7,0.006303202688020925
output_clip_01,NET,8204,2024-09-27,8,0.006780678609838948
output_clip_01,NET,8204,2024-09-27,9,0.007301951776042452
output_clip_01,NET,8204,2024-09-27,10,0.007752787437308365
output_clip_01,NET,8204,2024-09-27,11,0.008360676843208228
output_clip_01,NET,8204,2024-09-27,12,0.008506669382043745
output_clip_01,NET,8204,2024-09-27,13,0.008713657910101204
output_clip_01,NET,8204,2024-09-27,14,0.008824241624921503
output_clip_01,NET,8204,2024-09-27,15,0.00936090047936713
output_clip_01,NET,8204,2024-09-27,16,0.009764470503757276
output_clip_01,NET,8204,2024-09-27,17,0.010772154265124956
output_clip_01,NET,8204,2024-09-27,18,0.011046057597819403
output_clip_01,NET,8204,2024-09-27,19,0.01130144088257532
output_clip_01,NET,8204,2024-09-27,20,0.011577637533759406
output_clip_01,NET,8204,2024-09-27,21,0.012428009965322605
output_clip_01,NET,8204,2024-09-27,22,0.012830955380751677
output_clip_01,NET,8204,2024-09-27,23,0.01395670491315988
output_clip_01,NET,8204,2024-09-27,24,0.014401624180548757
output_clip_01,NET,8205,2024-01-09,1,0.00020401644277613008
output_clip_01,NET,8205,2024-01-09,2,0.00030503736360622073
output_clip_01,NET,8205,2024-01-09,3,0.00032819260727602124
output_clip_01,NET,8205,2024-01-09,4,0.000519501550423599
output_clip_01,NET,8205,2024-01-09,5,0.0005301696621238946
output_clip_01,NET,8205,2024-01-09,6,0.0005570233404443159
output_clip_01,NET,8205,2024-01-09,7,0.00047814590655740984
output_clip_01,NET,8205,2024-01-09,8,0.0005225868094976628
output_clip_01,NET,8205,2024-01-09,9,0.00048699275837576995
output_clip_01,NET,8205,2024-01-09,10,0.0006510826244157402
output_clip_01,NET,8205,2024-01-09,11,0.0006589339671104433
output_clip_01,NET,8205,2024-01-09,12,0.0006989086588962757
output_clip_01,NET,8205,2024-01-09,13,0.0006361443274810057
output_clip_01,NET,8205,2024-01-09,14,0.0007404824429976683
output_clip_01,NET,8205,2024-01-09,15,0.0007020911525630632
output_clip_01,NET,8205,2024-01-09,16,0.0008830888117307336
output_clip_01,NET,8205,2024-01-09,17,0.0009076182784706815
output_clip_01,NET,8205,2024-01-09,18,0.0009534871178261447
output_clip_01,NET,8205,2024-01-09,19,0.0008740514073729531
output_clip_01,NET,8205,2024-01-09,20,0.0008844095848498965
output_clip_01,NET,8205,2024-01-09,21,0.0008261931306676552
output_clip_01,NET,8205,2024-01-09,22,0.001026043776020574
output_clip_01,NET,8205,2024-01-09,23,0.0009708846269210061
output_clip_01,NET,8205,2024-01-09,24,0.0010070689533155021
output_clip_01,NET,8205,2024-01-12,1,0.00011420600761650874
output_clip_01,NET,8205,2024-01-12,2,0.00019572383086562155
output_clip_01,NET,8205,2024-01-12,3,0.00028064041770399354
output_clip_01,NET,8205,2024-01-12,4,0.0003583140199632857
output_clip_01,NET,8205,2024-01-12,5,0.00037103298351224016
output_clip_01,NET,8205,2024-01-12,6,0.00036324999443281924
output_clip_01,NET,8205,2024-01-12,7,0.0003548229957609711
output_clip_01,NET,8205,2024-01-12,8,0.00040205603745011324
output_clip_01,NET,8205,2024-01-12,9,0.0004149539010505662
output_clip_01,NET,8205,2024-01-12,10,0.0004703378276064068
output_clip_01,NET,8205,2024-01-12,11,0.0004430641291543567
output_clip_01,NET,8205,2024-01-12,12,0.000434127882708425
output_clip_01,NET,8205,2024-01-12,13,0.00042641541283065023
output_clip_01,NET,8205,2024-01-12,14,0.0004752825962793684
output_clip_01,NET,8205,2024-01-12,15,0.00048354210303318366
output_clip_01,NET,8205,2024-01-12,16,0.0005236346667042749
output_clip_01,NET,8205,2024-01-12,17,0.0004924616707797922
output_clip_01,NET,8205,2024-01-12,18,0.0005007793691143103
output_clip_01,NET,8205,2024-01-12,19,0.000509093569738376
output_clip_01,NET,8205,2024-01-12,20,0.0005499844565380324
output_clip_01,NET,8205,2024-01-12,21,0.0005546423649802244
output_clip_01,NET,8205,2024-01-12,22,0.0006066930638247508
output_clip_01,NET,8205,2024-01-12,23,0.0005820709469872427
output_clip_01,NET,8205,2024-01-12,24,0.0005792830168829858
output_clip_01,NET,8205,2024-05-08,1,0.0002579837452767287
output_clip_01,NET,8205,2024-05-08,2,0.00018463299576503307
output_clip_01,NET,8205,2024-05-08,3,0.00023198862363179324
output_clip_01,NET,8205,2024-05-08,4,0.00022228578579181559
output_clip_01,NET,8205,2024-05-08,5,0.00020557436905884843
output_clip_01,NET,8205,2024-05-08,6,0.0002359975708943493
output_clip_01,NET,8205,2024-05-08,7,0.000289369870976069
output_clip_01,NET,8205,2024-05-08,8,0.0002362310073550587
output_clip_01,NET,8205,2024-05-08,9,0.0002442359035972089
output_clip_01,NET,8205,2024-05-08,10,0.00023906419214199555
output_clip_01,NET,8205,2024-05-08,11,0.00020495756664147405
output_clip_01,NET,8205,2024-05-08,12,0.00022435573782074138
output_clip_01,NET,8205,2024-05-08,13,0.0002810940262444835
output_clip_01,NET,8205,2024-05-08,14,0.00023410039856590912
output_clip_01,NET,8205,2024-05-08,15,0.0002469965536338971
output_clip_01,NET,8205,2024-05-08,16,0.00023239619707627268
output_clip_01,NET,8205,2024-05-08,17,0.00020898430378890061
output_clip_01,NET,8205,2024-05-08,18,0.0002497765549305826
output_clip_01,NET,8205,2024-05-08,19,0.00031672688777548694
output_clip_01,NET,8205,2024-05-08,20,0.0002683676142671153
output_clip_01,NET,8205,2024-05-08,21,0.00028584918013817724
output_clip_01,NET,8205,2024-05-08,22,0.000275052665748684
output_clip_01,NET,8205,2024-05-08,23,0.0002584514104408143
output_clip_01,NET,8205,2024-05-08,24,0.00029465320129550996
output_clip_01,NET,8205,2024-05-26,1,0.000560350330247897
output_clip_01,NET,8205,2024-05-26,2,0.0010700276225768812
output_clip_01,NET,8205,2024-05-26,3,0.0015549927066800045
output_clip_01,NET,8205,2024-05-26,4,0.002017443579172732
output_clip_01,NET,8205,2024-05-26,5,0.00237618830834001
output_clip_01,NET,8205,2024-05-26,6,0.0024915537968608083
output_clip_01,NET,8205,2024-05-26,7,0.0025122382295155563
output_clip_01,NET,8205,2024-05-26,8,0.0027516943514657123
output_clip_01,NET,8205,2024-05-26,9,0.0029148945605031395
output_clip_01,NET,8205,2024-05-26,10,0.0032158531640042775
output_clip_01,NET,8205,2024-05-26,11,0.0034550619723448073
output_clip_01,NET,8205,2024-05-26,12,0.0034602374877757995
output_clip_01,NET,8205,2024-05-26,13,0.0034074317530223136
output_clip_01,NET,8205,2024-05-26,14,0.0035578670926781756
output_clip_01,NET,8205,2024-05-26,15,0.0037038232806874583
output_clip_01,NET,8205,2024-05-26,16,0.004017598774130358
output_clip_01,NET,8205,2024-05-26,17,0.004244496360581002
output_clip_01,NET,8205,2024-05-26,18,0.004242901042281614
output_clip_01,NET,8205,2024-05-26,19,0.0041446689086825405
output_clip_01,NET,8205,2024-05-26,20,0.00415020900610908
output_clip_01,NET,8205,2024-05-26,21,0.004263366219974535
output_clip_01,NET,8205,2024-05-26,22,0.004551212676146398
output_clip_01,NET,8205,2024-05-26,23,0.0047604764947188
output_clip_01,NET,8205,2024-05-26,24,0.00475047638730192
output_clip_01,NET,8205,2024-06-26,1,0.00020196273072673523
output_clip_01,NET,8205,2024-06-26,2,0.0001554143591521055
output_clip_01,NET,8205,2024-06-26,3,0.0001677194130394046
output_clip_01,NET,8205,2024-06-26,4,0.00018632333701588488
output_clip_01,NET,8205,2024-06-26,5,0.000294903438449322
output_clip_01,NET,8205,2024-06-26,6,0.000362460130616302
output_clip_01,NET,8205,2024-06-26,7,0.0002778266109513711
output_clip_01,NET,8205,2024-06-26,8,0.0003011404426379886
output_clip_01,NET,8205,2024-06-26,9,0.00031933257082501207
output_clip_01,NET,8205,2024-06-26,10,0.00031927443083882277
output_clip_01,NET,8205,2024-06-26,11,0.0003313213240082024
output_clip_01,NET,8205,2024-06-26,12,0.00040819455798270503
output_clip_01,NET,8205,2024-06-26,13,0.0003137890990566838
output_clip_01,NET,8205,2024-06-26,14,0.0003300516679749044
output_clip_01,NET,8205,2024-06-26,15,0.00034570980443688536
output_clip_01,NET,8205,2024-06-26,16,0.0003335746760622567
output_clip_01,NET,8205,2024-06-26,17,0.00033948666264631684
output_clip_01,NET,8205,2024-06-26,18,0.00042624620013879207
output_clip_01,NET,8205,2024-06-26,19,0.00033451065102423186
output_clip_01,NET,8205,2024-06-26,20,0.0003537426894509057
output_clip_01,NET,8205,2024-06-26,21,0.0003717443563637383
output_clip_01,NET,8205,2024-06-26,22,0.0003623695304091183
output_clip_01,NET,8205,2024-06-26,23,0.00036876555009296604
output_clip_01,NET,8205,2024-06-26,24,0.00047054368303289877
output_clip_01,NET,8205,2024-09-27,1,0.0008562129124337487
output_clip_01,NET,8205,2024-09-27,2,0.001952607478079233
output_clip_01,NET,8205,2024-09-27,3,0.0033658457019824046
output_clip_01,NET,8205,2024-09-27,4,0.004469520448440745
output_clip_01,NET,8205,2024-09-27,5,0.00591334524189657
output_clip_01,NET,8205,2024-09-27,6,0.006608651205346528
output_clip_01,NET,8205,2024-09-27,7,0.007280946201578888
output_clip_01,NET,8205,2024-09-27,8,0.008061161665541548
output_clip_01,NET,8205,2024-09-27,9,0.008942530541242034
output_clip_01,NET,8205,2024-09-27,10,0.009446577115089014
output_clip_01,NET,8205,2024-09-27,11,0.009926982933776085
output_clip_01,NET,8205,2024-09-27,12,0.01025870154685824
output_clip_01,NET,8205,2024-09-27,13,0.010497892532237856
output_clip_01,NET,8205,2024-09-27,14,0.010814359174169015
output_clip_01,NET,8205,2024-09-27,15,0.011634727336560657
output_clip_01,NET,8205,2024-09-27,16,0.012008494661306091
output_clip_01,NET,8205,2024-09-27,17,0.012833181969137297
output_clip_01,NET,8205,2024-09-27,18,0.013066826156563006
output_clip_01,NET,8205,2024-09-27,19,0.01314506963638194
output_clip_01,NET,8205,2024-09-27,20,0.013429977659647721
output_clip_01,NET,8205,2024-09-27,21,0.01444154527991558
output_clip_01,NET,8205,2024-09-27,22,0.01485556279870455
output_clip_01,NET,8205,2024-09-27,23,0.01575505992123045
output_clip_01,NET,8205,2024-09-27,24,0.016269060277545204
output_clip_01,ASYM,8201,2024-01-09,1,0.00011632174703166064
output_clip_01,ASYM,8201,2024-01-09,2,0.0002072567783886271
output_clip_01,ASYM,8201,2024-01-09,3,0.00025659661691859997
output_clip_01,ASYM,8201,2024-01-09,4,0.00045145342388859153
output_clip_01,ASYM,8201,2024-01-09,5,0.00046205370083120874
output_clip_01,ASYM,8201,2024-01-09,6,0.0005328073535388889
output_clip_01,ASYM,8201,2024-01-09,7,0.00047676223196498394
output_clip_01,ASYM,8201,2024-01-09,8,0.0005410303093996875
output_clip_01,ASYM,8201,2024-01-09,9,0.0005355426458022454
output_clip_01,ASYM,8201,2024-01-09,10,0.000720978155802348
output_clip_01,ASYM,8201,2024-01-09,11,0.0007381442006021327
output_clip_01,ASYM,8201,2024-01-09,12,0.0007737345594113492
output_clip_01,ASYM,8201,2024-01-09,13,0.0007142078865114929
output_clip_01,ASYM,8201,2024-01-09,14,0.000811248197823518
output_clip_01,ASYM,8201,2024-01-09,15,0.0007939065388466289
output_clip_01,ASYM,8201,2024-01-09,16,0.0009975912399233264
output_clip_01,ASYM,8201,2024-01-09,17,0.0010041821960367467
output_clip_01,ASYM,8201,2024-01-09,18,0.0010401895327728143
output_clip_01,ASYM,8201,2024-01-09,19,0.000961438156302458
output_clip_01,ASYM,8201,2024-01-09,20,0.0009965287660302158
output_clip_01,ASYM,8201,2024-01-09,21,0.0009555550789686744
output_clip_01,ASYM,8201,2024-01-09,22,0.001148196558023377
output_clip_01,ASYM,8201,2024-01-09,23,0.001075777528445737
output_clip_01,ASYM,8201,2024-01-09,24,0.0011073212451525344
output_clip_01,ASYM,8201,2024-01-12,1,5.023101557098674e-05
output_clip_01,ASYM,8201,2024-01-12,2,0.00011183145405918013
output_clip_01,ASYM,8201,2024-01-12,3,0.00016758164602601343
output_clip_01,ASYM,8201,2024-01-12,4,0.00023857826702422666
output_clip_01,ASYM,8201,2024-01-12,5,0.0002643744452161589
output_clip_01,ASYM,8201,2024-01-12,6,0.00027085338582138855
output_clip_01,ASYM,8201,2024-01-12,7,0.0002718176204077228
output_clip_01,ASYM,8201,2024-01-12,8,0.0003293575708871323
output_clip_01,ASYM,8201,2024-01-12,9,0.00035819139439998197
output_clip_01,ASYM,8201,2024-01-12,10,0.0004177371164910512
output_clip_01,ASYM,8201,2024-01-12,11,0.00041458537784012765
output_clip_01,ASYM,8201,2024-01-12,12,0.00041336657128276244
output_clip_01,ASYM,8201,2024-01-12,13,0.00039729644875326057
output_clip_01,ASYM,8201,2024-01-12,14,0.0004574588666353716
output_clip_01,ASYM,8201,2024-01-12,15,0.00047309467630387837
output_clip_01,ASYM,8201,2024-01-12,16,0.0005380588725101146
output_clip_01,ASYM,8201,2024-01-12,17,0.0004983130072317734
output_clip_01,ASYM,8201,2024-01-12,18,0.0004944891268346837
output_clip_01,ASYM,8201,2024-01-12,19,0.000498606646207878
output_clip_01,ASYM,8201,2024-01-12,20,0.0005349319597871706
output_clip_01,ASYM,8201,2024-01-12,21,0.0005410729182467888
output_clip_01,ASYM,8201,2024-01-12,22,0.0006066628263259886
output_clip_01,ASYM,8201,2024-01-12,23,0.0005840661502964802
output_clip_01,ASYM,8201,2024-01-12,24,0.000574755194892049
output_clip_01,ASYM,8201,2024-05-08,1,0.00010978253115216826
output_clip_01,ASYM,8201,2024-05-08,2,0.0001298401632868132
output_clip_01,ASYM,8201,2024-05-08,3,0.00015688330595948935
output_clip_01,ASYM,8201,2024-05-08,4,0.00016805569996610953
output_clip_01,ASYM,8201,2024-05-08,5,0.00014937503832694506
output_clip_01,ASYM,8201,2024-05-08,6,0.00018931206378756596
output_clip_01,ASYM,8201,2024-05-08,7,0.00024867583000985215
output_clip_01,ASYM,8201,2024-05-08,8,0.00020360703296519017
output_clip_01,ASYM,8201,2024-05-08,9,0.00021920711006925454
output_clip_01,ASYM,8201,2024-05-08,10,0.00021798683491875366
output_clip_01,ASYM,8201,2024-05-08,11,0.00019597350211760387
output_clip_01,ASYM,8201,2024-05-08,12,0.00023139547506183738
output_clip_01,ASYM,8201,2024-05-08,13,0.0002962051800710574
output_clip_01,ASYM,8201,2024-05-08,14,0.0002496303854568562
output_clip_01,ASYM,8201,2024-05-08,15,0.0002726166673362411
output_clip_01,ASYM,8201,2024-05-08,16,0.00026227196532597493
output_clip_01,ASYM,8201,2024-05-08,17,0.0002468343683484252
output_clip_01,ASYM,8201,2024-05-08,18,0.0002875687494094036
output_clip_01,ASYM,8201,2024-05-08,19,0.0003529904161616937
output_clip_01,ASYM,8201,2024-05-08,20,0.00030894771624594543
output_clip_01,ASYM,8201,2024-05-08,21,0.000324796066530768
output_clip_01,ASYM,8201,2024-05-08,22,0.000309675094024568
output_clip_01,ASYM,8201,2024-05-08,23,0.0002840998401135979
output_clip_01,ASYM,8201,2024-05-08,24,0.00031316582547425326
output_clip_01,ASYM,8201,2024-05-26,1,0.0003150757945176461
output_clip_01,ASYM,8201,2024-05-26,2,0.0007690400791135252
output_clip_01,ASYM,8201,2024-05-26,3,0.0011548878890913405
output_clip_01,ASYM,8201,2024-05-26,4,0.0015707562729692472
output_clip_01,ASYM,8201,2024-05-26,5,0.0018950003691267999
output_clip_01,ASYM,8201,2024-05-26,6,0.0019723919118807996
output_clip_01,ASYM,8201,2024-05-26,7,0.00204197438163466
output_clip_01,ASYM,8201,2024-05-26,8,0.0023919540237418865
output_clip_01,ASYM,8201,2024-05-26,9,0.0026156337848422875
output_clip_01,ASYM,8201,2024-05-26,10,0.0029446596962903015
output_clip_01,ASYM,8201,2024-05-26,11,0.003209844462723312
output_clip_01,ASYM,8201,2024-05-26,12,0.00320615067201159
output_clip_01,ASYM,8201,2024-05-26,13,0.0032215220948072806
output_clip_01,ASYM,8201,2024-05-26,14,0.0034739250428155416
output_clip_01,ASYM,8201,2024-05-26,15,0.0036498334752521648
output_clip_01,ASYM,8201,2024-05-26,16,0.003981148757657355
output_clip_01,ASYM,8201,2024-05-26,17,0.004234106763037563
output_clip_01,ASYM,8201,2024-05-26,18,0.0042693571104902815
output_clip_01,ASYM,8201,2024-05-26,19,0.004258582823387489
output_clip_01,ASYM,8201,2024-05-26,20,0.004341547902052854
output_clip_01,ASYM,8201,2024-05-26,21,0.004529130711118562
output_clip_01,ASYM,8201,2024-05-26,22,0.0048611683588911615
output_clip_01,ASYM,8201,2024-05-26,23,0.005082830741373208
output_clip_01,ASYM,8201,2024-05-26,24,0.005095966891493427
output_clip_01,ASYM,8201,2024-06-26,1,8.59463840534597e-05
output_clip_01,ASYM,8201,2024-06-26,2,0.00010930340853809195
output_clip_01,ASYM,8201,2024-06-26,3,7.851879113306261e-05
output_clip_01,ASYM,8201,2024-06-26,4,0.00010915236000623129
output_clip_01,ASYM,8201,2024-06-26,5,0.00022863956437854253
output_clip_01,ASYM,8201,2024-06-26,6,0.0002869276289682436
output_clip_01,ASYM,8201,2024-06-26,7,0.0002057297270016361
output_clip_01,ASYM,8201,2024-06-26,8,0.00023987331000726035
output_clip_01,ASYM,8201,2024-06-26,9,0.0002657546503703231
output_clip_01,ASYM,8201,2024-06-26,10,0.00027405614239815637
output_clip_01,ASYM,8201,2024-06-26,11,0.00028600795686769387
output_clip_01,ASYM,8201,2024-06-26,12,0.00037846636809611396
output_clip_01,ASYM,8201,2024-06-26,13,0.00027915371544070936
output_clip_01,ASYM,8201,2024-06-26,14,0.00029901705571402297
output_clip_01,ASYM,8201,2024-06-26,15,0.0003232335533087542
output_clip_01,ASYM,8201,2024-06-26,16,0.0003041974745919096
output_clip_01,ASYM,8201,2024-06-26,17,0.0003076860170707655
output_clip_01,ASYM,8201,2024-06-26,18,0.00041119540919087145
output_clip_01,ASYM,8201,2024-06-26,19,0.00031315895978588
output_clip_01,ASYM,8201,2024-06-26,20,0.00032955049046544377
output_clip_01,ASYM,8201,2024-06-26,21,0.0003468920402321704
output_clip_01,ASYM,8201,2024-06-26,22,0.0003295976263567192
output_clip_01,ASYM,8201,2024-06-26,23,0.00032683076794459844
output_clip_01,ASYM,8201,2024-06-26,24,0.0004276219656615455
output_clip_01,ASYM,8201,2024-09-27,1,0.0004122540634396752
output_clip_01,ASYM,8201,2024-09-27,2,0.001109202874463309
output_clip_01,ASYM,8201,2024-09-27,3,0.0016964708549820524
output_clip_01,ASYM,8201,2024-09-27,4,0.0022966100734677338
output_clip_01,ASYM,8201,2024-09-27,5,0.0033238106009904666
output_clip_01,ASYM,8201,2024-09-27,6,0.0037089483117079864
output_clip_01,ASYM,8201,2024-09-27,7,0.004136268605101683
output_clip_01,ASYM,8201,2024-09-27,8,0.004575636732278058
output_clip_01,ASYM,8201,2024-09-27,9,0.00514025000363642
output_clip_01,ASYM,8201,2024-09-27,10,0.0053091604702425865
output_clip_01,ASYM,8201,2024-09-27,11,0.005802183765795693
output_clip_01,ASYM,8201,2024-09-27,12,0.00612467560769975
output_clip_01,ASYM,8201,2024-09-27,13,0.0065197951119262505
output_clip_01,ASYM,8201,2024-09-27,14,0.006893758093352761
output_clip_01,ASYM,8201,2024-09-27,15,0.007480497916267267
output_clip_01,ASYM,8201,2024-09-27,16,0.007807673544720132
output_clip_01,ASYM,8201,2024-09-27,17,0.00854884190555175
output_clip_01,ASYM,8201,2024-09-27,18,0.009015629358994205
output_clip_01,ASYM,8201,2024-09-27,19,0.009272545050188229
output_clip_01,ASYM,8201,2024-09-27,20,0.009680349625804302
output_clip_01,ASYM,8201,2024-09-27,21,0.010348476939440352
output_clip_01,ASYM,8201,2024-09-27,22,0.010737012586933894
output_clip_01,ASYM,8201,2024-09-27,23,0.011592052406561384
output_clip_01,ASYM,8201,2024-09-27,24,0.012058288099191657
output_clip_01,ASYM,8202,2024-01-09,1,0.0001234359045327181
output_clip_01,ASYM,8202,2024-01-09,2,0.0002223497132310368
output_clip_01,ASYM,8202,2024-01-09,3,0.000274791920469234
output_clip_01,ASYM,8202,2024-01-09,4,0.0004545205958224365
output_clip_01,ASYM,8202,2024-01-09,5,0.00047811250518772595
output_clip_01,ASYM,8202,2024-01-09,6,0.0005318868237425793
output_clip_01,ASYM,8202,2024-01-09,7,0.0005022060334018044
output_clip_01,ASYM,8202,2024-01-09,8,0.0005732275373949369
output_clip_01,ASYM,8202,2024-01-09,9,0.0005674514346832855
output_clip_01,ASYM,8202,2024-01-09,10,0.0007572473282536893
output_clip_01,ASYM,8202,2024-01-09,11,0.0007872412465597629
output_clip_01,ASYM,8202,2024-01-09,12,0.0008238218629327795
output_clip_01,ASYM,8202,2024-01-09,13,0.0007662170955586217
output_clip_01,ASYM,8202,2024-01-09,14,0.0008879752577153963
output_clip_01,ASYM,8202,2024-01-09,15,0.0008708832315152642
output_clip_01,ASYM,8202,2024-01-09,16,0.001080112079338332
output_clip_01,ASYM,8202,2024-01-09,17,0.0010925767368164295
output_clip_01,ASYM,8202,2024-01-09,18,0.0011329227802114761
output_clip_01,ASYM,8202,2024-01-09,19,0.0010528143939260363
output_clip_01,ASYM,8202,2024-01-09,20,0.0011002466952787426
output_clip_01,ASYM,8202,2024-01-09,21,0.0010649413448049895
output_clip_01,ASYM,8202,2024-01-09,22,0.0012581544031493837
